dt,dt/tau,C,C*tau,C*dt
548,5.48,9.21630859375e-06,0.000921630859375,0.005050537109374999
549,5.49,7.720947265625e-05,0.007720947265624999,0.042388000488281244
550,5.5,3.13720703125e-05,0.00313720703125,0.017254638671875
551,5.51,3.179931640625e-05,0.003179931640625,0.01752142333984375
552,5.52,-1.20849609375e-05,-0.00120849609375,-0.0066708984375
553,5.53,8.7890625e-06,0.0008789062499999999,0.0048603515624999994
554,5.54,3.143310546875e-05,0.003143310546875,0.0174139404296875
555,5.55,6.011962890625e-05,0.006011962890625,0.03336639404296875
556,5.56,-3.96728515625e-06,-0.000396728515625,-0.002205810546875
557,5.57,3.96728515625e-05,0.00396728515625,0.0220977783203125
558,5.58,6.2255859375e-05,0.0062255859375,0.03473876953125
559,5.59,2.44140625e-07,2.44140625e-05,0.000136474609375
560,5.6,0.0001002197265625,0.01002197265625,0.056123046875
561,5.61,-6.82373046875e-05,-0.006823730468750001,-0.038281127929687506
562,5.62,3.497314453125e-05,0.003497314453125,0.019654907226562497
563,5.63,2.44140625e-06,0.000244140625,0.00137451171875
564,5.64,0.00013336181640625,0.013336181640625,0.075216064453125
565,5.65,0.000149658203125,0.0149658203125,0.08455688476562499
566,5.66,0.00016534423828125,0.016534423828125002,0.0935848388671875
567,5.67,0.00019720458984375,0.019720458984374998,0.11181500244140624
568,5.68,6.0546875e-05,0.0060546875,0.034390625
569,5.69,0.0002012939453125,0.02012939453125,0.11453625488281251
570,5.7,0.0001304931640625,0.013049316406249999,0.07438110351562499
571,5.71,9.674072265625e-05,0.009674072265625,0.05523895263671875
572,5.72,0.00012322998046875,0.012322998046875,0.07048754882812501
573,5.73,0.00014288330078125,0.014288330078125001,0.08187213134765625
574,5.74,0.0001357421875,0.013574218750000002,0.077916015625
575,5.75,8.04443359375e-05,0.00804443359375,0.0462554931640625
576,5.76,5.596923828125e-05,0.005596923828125,0.03223828125
577,5.77,6.0302734375e-05,0.0060302734375,0.034794677734375
578,5.78,7.51953125e-05,0.00751953125,0.043462890625
579,5.79,6.982421875e-05,0.0069824218749999995,0.04042822265625
580,5.8,0.000160400390625,0.0160400390625,0.0930322265625
581,5.81,5.06591796875e-05,0.00506591796875,0.029432983398437498
582,5.82,6.35986328125e-05,0.00635986328125,0.037014404296875004
583,5.83,9.039306640625e-05,0.009039306640625001,0.05269915771484375
584,5.84,0.00013470458984375,0.013470458984375,0.07866748046875
585,5.85,6.439208984375e-05,0.006439208984375,0.03766937255859375
586,5.86,-3.2958984375e-06,-0.00032958984375,-0.001931396484375
587,5.87,-1.2939453125e-05,-0.0012939453125,-0.007595458984375
588,5.88,1.568603515625e-05,0.001568603515625,0.009223388671875
589,5.89,7.354736328125e-05,0.007354736328125,0.04331939697265625
590,5.9,8.72802734375e-06,0.0008728027343749999,0.005149536132812499
591,5.91,0.000116943359375,0.0116943359375,0.069113525390625
592,5.92,-1.89208984375e-06,-0.000189208984375,-0.0011201171875
593,5.93,4.693603515625e-05,0.004693603515625,0.02783306884765625
594,5.94,-3.271484375e-05,-0.003271484375,-0.0194326171875
595,5.95,8.69140625e-05,0.00869140625,0.0517138671875
596,5.96,6.695556640625e-05,0.006695556640625,0.039905517578125
597,5.97,-3.0517578125e-06,-0.00030517578125,-0.0018218994140625
598,5.98,5.926513671875e-05,0.005926513671875,0.0354405517578125
599,5.99,6.57958984375e-05,0.006579589843750001,0.039411743164062506
600,6.0,0.00013360595703125,0.013360595703125,0.08016357421875
601,6.01,2.081298828125e-05,0.002081298828125,0.01250860595703125
602,6.02,-4.833984375e-05,-0.004833984375,-0.029100585937500003
603,6.03,2.6123046875e-05,0.0026123046875,0.015752197265625
604,6.04,-6.103515625e-07,-6.103515625e-05,-0.00036865234375
605,6.05,-9.09423828125e-06,-0.0009094238281249999,-0.00550201416015625
606,6.06,-3.369140625e-05,-0.003369140625,-0.0204169921875
607,6.07,-8.306884765625e-05,-0.008306884765625,-0.05042279052734375
608,6.08,2.8564453125e-05,0.0028564453125000003,0.017367187500000002
609,6.09,0.0001082763671875,0.01082763671875,0.0659403076171875
610,6.1,-2.105712890625e-05,-0.002105712890625,-0.0128448486328125
611,6.11,7.501220703125e-05,0.007501220703125,0.045832458496093756
612,6.12,3.216552734375e-05,0.003216552734375,0.019685302734375
613,6.13,3.033447265625e-05,0.003033447265625,0.01859503173828125
614,6.14,8.9111328125e-06,0.00089111328125,0.0054714355468749995
615,6.15,7.110595703125e-05,0.007110595703125,0.04373016357421875
616,6.16,1.94091796875e-05,0.00194091796875,0.0119560546875
617,6.17,-4.345703125e-05,-0.004345703125,-0.02681298828125
618,6.18,-9.38720703125e-05,-0.00938720703125,-0.058012939453125
619,6.19,3.717041015625e-05,0.003717041015625,0.02300848388671875
620,6.2,4.656982421875e-05,0.004656982421875,0.028873291015625
621,6.21,0.00013330078125,0.013330078125,0.08277978515625001
622,6.22,9.442138671875e-05,0.009442138671875,0.058730102539062495
623,6.23,9.466552734375e-05,0.009466552734375,0.058976623535156245
624,6.24,0.00014569091796875,0.014569091796875,0.0909111328125
625,6.25,0.00014349365234375,0.014349365234375,0.08968353271484375
626,6.26,5.731201171875e-05,0.0057312011718749995,0.0358773193359375
627,6.27,6.7626953125e-05,0.006762695312500001,0.042402099609375
628,6.28,7.745361328125e-05,0.0077453613281249995,0.048640869140624994
629,6.29,0.0002373046875,0.02373046875,0.1492646484375
630,6.3,0.00016900634765625,0.016900634765625002,0.1064739990234375
631,6.31,7.87353515625e-05,0.00787353515625,0.0496820068359375
632,6.32,6.93359375e-05,0.00693359375,0.04382031249999999
633,6.33,7.26318359375e-05,0.00726318359375,0.0459759521484375
634,6.34,0.00020794677734375,0.020794677734375,0.1318382568359375
635,6.35,0.00015625,0.015625,0.09921875000000001
636,6.36,5.096435546875e-05,0.005096435546875,0.032413330078125
637,6.37,3.387451171875e-05,0.0033874511718750004,0.02157806396484375
638,6.38,3.851318359375e-05,0.003851318359375,0.024571411132812502
639,6.39,5.682373046875e-05,0.0056823730468750005,0.03631036376953125
640,6.4,0.0001346435546875,0.01346435546875,0.086171875
641,6.41,0.00021136474609375,0.021136474609375,0.13548480224609374
642,6.42,9.674072265625e-05,0.009674072265625,0.062107543945312496
643,6.43,7.818603515625e-05,0.007818603515625,0.05027362060546875
644,6.44,6.219482421875e-05,0.0062194824218749995,0.040053466796875
645,6.45,5.21240234375e-05,0.0052124023437499995,0.0336199951171875
646,6.46,5.67626953125e-05,0.00567626953125,0.036668701171875005
647,6.47,-3.30810546875e-05,-0.00330810546875,-0.021403442382812502
648,6.48,4.925537109375e-05,0.004925537109375,0.03191748046875
649,6.49,7.257080078125e-05,0.007257080078125,0.047098449707031254
650,6.5,-1.171875e-05,-0.001171875,-0.0076171875
651,6.51,8.099365234375e-05,0.008099365234375,0.05272686767578125
652,6.52,4.7607421875e-06,0.00047607421875,0.00310400390625
653,6.53,9.3994140625e-06,0.00093994140625,0.0061378173828125
654,6.54,-1.77001953125e-05,-0.0017700195312499998,-0.011575927734375
655,6.55,-4.473876953125e-05,-0.004473876953125,-0.02930389404296875
656,6.56,-1.03759765625e-05,-0.00103759765625,-0.006806640625000001
657,6.57,2.130126953125e-05,0.002130126953125,0.013994934082031249
658,6.58,-4.400634765625e-05,-0.004400634765625,-0.0289561767578125
659,6.59,-2.3681640625e-05,-0.0023681640625000003,-0.015606201171875
660,6.6,-2.5390625e-05,-0.0025390625,-0.0167578125
661,6.61,-4.8828125e-06,-0.00048828125,-0.0032275390625
662,6.62,2.96630859375e-05,0.00296630859375,0.019636962890624998
663,6.63,6.8603515625e-05,0.0068603515625,0.045484130859375006
664,6.64,-7.2021484375e-06,-0.0007202148437499999,-0.004782226562499999
665,6.65,3.9794921875e-05,0.0039794921875,0.026463623046875002
666,6.66,-5.859375e-06,-0.0005859375,-0.00390234375
667,6.67,-9.82666015625e-06,-0.000982666015625,-0.00655438232421875
668,6.68,-2.5634765625e-06,-0.00025634765625,-0.00171240234375
669,6.69,8.94775390625e-05,0.00894775390625,0.0598604736328125
670,6.7,3.28369140625e-05,0.0032836914062500003,0.022000732421875002
671,6.71,-4.638671875e-06,-0.0004638671875,-0.003112548828125
672,6.72,1.1474609375e-05,0.0011474609375,0.0077109375
673,6.73,-1.59912109375e-05,-0.0015991210937500002,-0.0107620849609375
674,6.74,-7.50732421875e-06,-0.000750732421875,-0.0050599365234375
675,6.75,-5.963134765625e-05,-0.005963134765625,-0.04025115966796875
676,6.76,-2.3193359375e-05,-0.0023193359375,-0.0156787109375
677,6.77,-8.4716796875e-05,-0.008471679687499999,-0.057353271484374996
678,6.78,-2.203369140625e-05,-0.002203369140625,-0.014938842773437499
679,6.79,-5.218505859375e-05,-0.005218505859375,-0.03543365478515625
680,6.8,-6.43310546875e-05,-0.00643310546875,-0.0437451171875
681,6.81,5.17578125e-05,0.00517578125,0.035247070312499997
682,6.82,-5.1025390625e-05,-0.0051025390625,-0.034799316406249996
683,6.83,-3.7109375e-05,-0.0037109375,-0.025345703125
684,6.84,2.154541015625e-05,0.002154541015625,0.014737060546875
685,6.85,-8.97216796875e-06,-0.000897216796875,-0.00614593505859375
686,6.86,4.57763671875e-05,0.00457763671875,0.031402587890625
687,6.87,0.00010693359375,0.010693359375,0.07346337890625
688,6.88,7.2021484375e-05,0.0072021484375,0.049550781249999995
689,6.89,0.000125244140625,0.012524414062500001,0.086293212890625
690,6.9,0.00010418701171875,0.010418701171875001,0.07188903808593751
691,6.91,-1.46484375e-05,-0.00146484375,-0.0101220703125
692,6.92,3.69873046875e-05,0.00369873046875,0.02559521484375
693,6.93,3.64990234375e-05,0.00364990234375,0.0252938232421875
694,6.94,6.93359375e-05,0.00693359375,0.048119140624999994
695,6.95,8.941650390625e-05,0.008941650390625,0.062144470214843754
696,6.96,4.2724609375e-07,4.2724609375000004e-05,0.00029736328125
697,6.97,5.810546875e-05,0.005810546874999999,0.04049951171875
698,6.98,0.00015838623046875,0.015838623046875,0.11055358886718751
699,6.99,0.00015081787109375,0.015081787109375001,0.10542169189453125
700,7.0,4.94384765625e-05,0.00494384765625,0.03460693359375
701,7.01,3.192138671875e-05,0.0031921386718750003,0.02237689208984375
702,7.02,7.53173828125e-05,0.00753173828125,0.052872802734375
703,7.03,7.75146484375e-05,0.00775146484375,0.054492797851562504
704,7.04,0.000115966796875,0.0115966796875,0.081640625
705,7.05,0.00021832275390625,0.021832275390625,0.15391754150390624
706,7.06,0.000142822265625,0.0142822265625,0.10083251953125
707,7.07,0.0001202392578125,0.01202392578125,0.0850091552734375
708,7.08,0.00016412353515625,0.016412353515625,0.11619946289062501
709,7.09,0.0001546630859375,0.015466308593749999,0.10965612792968749
710,7.1,6.988525390625e-05,0.006988525390625,0.0496185302734375
711,7.11,0.000123291015625,0.0123291015625,0.087659912109375
712,7.12,9.783935546875e-05,0.009783935546875,0.06966162109375
713,7.13,2.0263671875e-05,0.0020263671875,0.014447998046875
714,7.14,-4.241943359375e-05,-0.004241943359375,-0.030287475585937498
715,7.15,2.33154296875e-05,0.00233154296875,0.0166705322265625
716,7.16,-3.41796875e-06,-0.00034179687500000003,-0.0024472656250000002
717,7.17,7.94677734375e-05,0.007946777343750001,0.0569783935546875
718,7.18,9.185791015625e-05,0.009185791015625,0.0659539794921875
719,7.19,8.41064453125e-05,0.008410644531249999,0.060472534179687495
720,7.2,7.94677734375e-05,0.007946777343750001,0.057216796875
721,7.21,3.173828125e-05,0.003173828125,0.02288330078125
722,7.22,9.27734375e-06,0.000927734375,0.0066982421875
723,7.23,-3.41796875e-06,-0.00034179687500000003,-0.00247119140625
724,7.24,-1.153564453125e-05,-0.001153564453125,-0.008351806640625
725,7.25,1.220703125e-07,1.220703125e-05,8.85009765625e-05
726,7.26,-2.7099609375e-05,-0.0027099609375,-0.01967431640625
727,7.27,9.442138671875e-05,0.009442138671875,0.06864434814453124
728,7.28,8.099365234375e-05,0.008099365234375,0.058963378906249996
729,7.29,9.881591796875e-05,0.009881591796875,0.07203680419921875
730,7.3,0.0001497802734375,0.01497802734375,0.109339599609375
731,7.31,5.94482421875e-05,0.0059448242187499995,0.0434566650390625
732,7.32,9.326171875e-05,0.009326171875,0.068267578125
733,7.33,2.581787109375e-05,0.002581787109375,0.018924499511718748
734,7.34,7.342529296875e-05,0.007342529296875001,0.053894165039062504
735,7.35,-1.67236328125e-05,-0.0016723632812500001,-0.012291870117187501
736,7.36,4.8828125e-05,0.0048828125,0.035937500000000004
737,7.37,8.2275390625e-05,0.0082275390625,0.06063696289062501
738,7.38,9.09423828125e-06,0.0009094238281249999,0.006711547851562499
739,7.39,7.38525390625e-06,0.000738525390625,0.00545770263671875
740,7.4,-5.255126953125e-05,-0.005255126953125,-0.038887939453125
741,7.41,-4.28466796875e-05,-0.004284667968749999,-0.0317493896484375
742,7.42,-3.546142578125e-05,-0.0035461425781249997,-0.0263123779296875
743,7.43,6.73828125e-05,0.00673828125,0.0500654296875
744,7.44,2.813720703125e-05,0.002813720703125,0.020934082031250002
745,7.45,8.837890625e-05,0.008837890624999999,0.06584228515625
746,7.46,-1.116943359375e-05,-0.001116943359375,-0.0083323974609375
747,7.47,-2.752685546875e-05,-0.002752685546875,-0.02056256103515625
748,7.48,-7.2265625e-05,-0.0072265624999999995,-0.0540546875
749,7.49,-4.11376953125e-05,-0.00411376953125,-0.0308121337890625
750,7.5,-6.787109375e-05,-0.006787109375000001,-0.05090332031250001
751,7.51,-5.517578125e-05,-0.005517578125,-0.04143701171875
752,7.52,5.4931640625e-06,0.00054931640625,0.0041308593749999995
753,7.53,-4.766845703125e-05,-0.0047668457031250005,-0.035894348144531255
754,7.54,9.65576171875e-05,0.009655761718750001,0.072804443359375
755,7.55,4.986572265625e-05,0.004986572265624999,0.037648620605468745
756,7.56,5.615234375e-05,0.005615234375,0.042451171875
757,7.57,7.550048828125e-05,0.007550048828125001,0.057153869628906256
758,7.58,-6.89697265625e-06,-0.000689697265625,-0.0052279052734375
759,7.59,6.561279296875e-05,0.006561279296875,0.04980010986328125
760,7.6,-1.8310546875e-06,-0.00018310546875,-0.0013916015625
761,7.61,-5.31005859375e-06,-0.000531005859375,-0.00404095458984375
762,7.62,-5.2734375e-05,-0.0052734375,-0.040183593749999996
763,7.63,-4.913330078125e-05,-0.004913330078125,-0.03748870849609375
764,7.64,2.593994140625e-05,0.002593994140625,0.019818115234375
765,7.65,1.812744140625e-05,0.001812744140625,0.013867492675781249
766,7.66,6.35986328125e-05,0.00635986328125,0.048716552734375
767,7.67,0.00010064697265625,0.010064697265625,0.07719622802734376
768,7.68,-9.625244140625e-05,-0.009625244140625,-0.073921875
769,7.69,-1.9287109375e-05,-0.0019287109375,-0.014831787109375
770,7.7,0.00010626220703125,0.010626220703125001,0.08182189941406251
771,7.71,4.376220703125e-05,0.004376220703125,0.03374066162109375
772,7.72,4.498291015625e-05,0.004498291015625,0.034726806640624996
773,7.73,-4.119873046875e-05,-0.004119873046875,-0.031846618652343756
774,7.74,-1.641845703125e-05,-0.0016418457031250001,-0.012707885742187501
775,7.75,-2.655029296875e-05,-0.002655029296875,-0.02057647705078125
776,7.76,-4.2236328125e-05,-0.004223632812499999,-0.032775390625
777,7.77,-5.55419921875e-06,-0.000555419921875,-0.00431561279296875
778,7.78,-2.783203125e-05,-0.002783203125,-0.021653320312500002
779,7.79,1.79443359375e-05,0.00179443359375,0.013978637695312499
780,7.8,-6.781005859375e-05,-0.006781005859375,-0.052891845703125
781,7.81,-3.1982421875e-05,-0.0031982421875000003,-0.024978271484375
782,7.82,-2.203369140625e-05,-0.002203369140625,-0.017230346679687498
783,7.83,4.3212890625e-05,0.0043212890625,0.033835693359374995
784,7.84,2.62451171875e-06,0.000262451171875,0.0020576171874999998
785,7.85,-1.7333984375e-05,-0.0017333984375,-0.013607177734374998
786,7.86,2.545166015625e-05,0.0025451660156249997,0.0200050048828125
787,7.87,5.474853515625e-05,0.005474853515625,0.04308709716796875
788,7.88,4.547119140625e-05,0.004547119140625,0.035831298828125
789,7.89,-1.055908203125e-05,-0.0010559082031249998,-0.008331115722656249
790,7.9,-2.38037109375e-05,-0.00238037109375,-0.018804931640625
791,7.91,-3.253173828125e-05,-0.0032531738281250003,-0.02573260498046875
792,7.92,-6.298828125e-05,-0.006298828125,-0.04988671875
793,7.93,-3.57666015625e-05,-0.0035766601562499997,-0.0283629150390625
794,7.94,-4.8828125e-07,-4.8828125e-05,-0.0003876953125
795,7.95,-6.207275390625e-05,-0.006207275390624999,-0.04934783935546874
796,7.96,-3.436279296875e-05,-0.003436279296875,-0.027352783203124998
797,7.97,-4.388427734375e-05,-0.0043884277343749995,-0.03497576904296875
798,7.98,-2.532958984375e-05,-0.002532958984375,-0.020213012695312498
799,7.99,9.466552734375e-05,0.009466552734375,0.07563775634765625
800,8.0,2.313232421875e-05,0.002313232421875,0.018505859375
801,8.01,-3.16162109375e-05,-0.0031616210937500003,-0.0253245849609375
802,8.02,-1.52587890625e-05,-0.00152587890625,-0.012237548828125
803,8.03,4.47998046875e-05,0.00447998046875,0.0359742431640625
804,8.04,3.643798828125e-05,0.0036437988281249997,0.029296142578125
805,8.05,6.280517578125e-05,0.0062805175781249995,0.050558166503906245
806,8.06,0.00010089111328125,0.010089111328125,0.0813182373046875
807,8.07,-3.265380859375e-05,-0.003265380859375,-0.02635162353515625
808,8.08,8.056640625e-06,0.0008056640625000001,0.006509765625
809,8.09,3.7109375e-05,0.0037109375,0.030021484375
810,8.1,-3.91845703125e-05,-0.00391845703125,-0.031739501953125
811,8.11,4.119873046875e-05,0.004119873046875,0.033412170410156254
812,8.12,-5.76171875e-05,-0.0057617187499999995,-0.046785156249999994
813,8.13,1.727294921875e-05,0.0017272949218749998,0.014042907714843749
814,8.14,-2.630615234375e-05,-0.002630615234375,-0.0214132080078125
815,8.15,-2.349853515625e-05,-0.002349853515625,-0.019151306152343752
816,8.16,-1.15966796875e-06,-0.000115966796875,-0.0009462890625
817,8.17,7.080078125e-06,0.0007080078125000001,0.005784423828125
818,8.18,-2.752685546875e-05,-0.002752685546875,-0.0225169677734375
819,8.19,2.86865234375e-06,0.000286865234375,0.00234942626953125
820,8.2,6.103515625e-08,6.103515625e-06,5.0048828125000004e-05
821,8.21,6.5185546875e-05,0.006518554687500001,0.053517333984375005
822,8.22,7.098388671875e-05,0.007098388671875,0.0583487548828125
823,8.23,-3.448486328125e-05,-0.0034484863281249996,-0.028381042480468747
824,8.24,2.86865234375e-05,0.00286865234375,0.0236376953125
825,8.25,4.47998046875e-05,0.00447998046875,0.0369598388671875
826,8.26,0.00011224365234375,0.011224365234375,0.0927132568359375
827,8.27,9.033203125e-06,0.0009033203124999999,0.007470458984375
828,8.28,8.4228515625e-06,0.00084228515625,0.006974121093750001
829,8.29,5.352783203125e-05,0.005352783203125,0.04437457275390625
830,8.3,8.270263671875e-05,0.008270263671875,0.0686431884765625
831,8.31,0.000230224609375,0.0230224609375,0.19131665039062498
832,8.32,0.00014227294921875,0.014227294921875,0.11837109375
833,8.33,2.880859375e-05,0.0028808593749999997,0.02399755859375
834,8.34,-5.126953125e-05,-0.005126953125,-0.0427587890625
835,8.35,3.7841796875e-06,0.00037841796875,0.0031597900390625
836,8.36,-2.587890625e-05,-0.002587890625,-0.021634765625
837,8.37,4.94384765625e-06,0.000494384765625,0.00413800048828125
838,8.38,2.5634765625e-06,0.00025634765625,0.0021481933593750003
839,8.39,-3.094482421875e-05,-0.003094482421875,-0.02596270751953125
840,8.4,3.363037109375e-05,0.003363037109375,0.028249511718750002
841,8.41,2.874755859375e-05,0.0028747558593749997,0.02417669677734375
842,8.42,2.545166015625e-05,0.0025451660156249997,0.0214302978515625
843,8.43,-0.00010565185546875,-0.010565185546875001,-0.08906451416015626
844,8.44,-2.593994140625e-05,-0.002593994140625,-0.021893310546875
845,8.45,1.483154296875e-05,0.001483154296875,0.01253265380859375
846,8.46,6.40869140625e-05,0.00640869140625,0.054217529296875004
847,8.47,2.911376953125e-05,0.0029113769531249997,0.02465936279296875
848,8.48,6.103515625e-05,0.006103515625,0.0517578125
849,8.49,0.000115478515625,0.0115478515625,0.098041259765625
850,8.5,6.40869140625e-05,0.00640869140625,0.054473876953125
851,8.51,2.252197265625e-05,0.002252197265625,0.01916619873046875
852,8.52,2.25830078125e-05,0.00225830078125,0.01924072265625
853,8.53,1.62353515625e-05,0.00162353515625,0.013848754882812501
854,8.54,-1.7333984375e-05,-0.0017333984375,-0.014803222656249998
855,8.55,-0.00010302734375,-0.010302734374999999,-0.08808837890625
856,8.56,-6.884765625e-05,-0.006884765624999999,-0.05893359374999999
857,8.57,-0.000114990234375,-0.011499023437499999,-0.098546630859375
858,8.58,-0.00010565185546875,-0.010565185546875001,-0.0906492919921875
859,8.59,2.191162109375e-05,0.002191162109375,0.01882208251953125
860,8.6,-2.0751953125e-06,-0.00020751953125000002,-0.0017846679687500001
861,8.61,2.056884765625e-05,0.002056884765625,0.017709777832031252
862,8.62,7.867431640625e-05,0.007867431640625,0.0678172607421875
863,8.63,-7.8125e-06,-0.00078125,-0.0067421875
864,8.64,7.598876953125e-05,0.007598876953125001,0.065654296875
865,8.65,1.031494140625e-05,0.0010314941406250001,0.00892242431640625
866,8.66,6.65283203125e-06,0.000665283203125,0.0057613525390625
867,8.67,-4.74853515625e-05,-0.00474853515625,-0.041169799804687504
868,8.68,-4.107666015625e-05,-0.004107666015625001,-0.035654541015625
869,8.69,-2.734375e-05,-0.0027343750000000003,-0.02376171875
870,8.7,-6.53076171875e-06,-0.000653076171875,-0.0056817626953125
871,8.71,0.0001292724609375,0.012927246093749999,0.11259631347656249
872,8.72,2.685546875e-05,0.002685546875,0.02341796875
873,8.73,0.00015313720703125,0.015313720703124999,0.13368878173828125
874,8.74,0.00024542236328125,0.024542236328124998,0.2144991455078125
875,8.75,0.00016143798828125,0.016143798828125,0.14125823974609375
876,8.76,9.832763671875e-05,0.009832763671875,0.08613500976562499
877,8.77,0.00016497802734375,0.016497802734375,0.14468572998046875
878,8.78,0.00012408447265625,0.012408447265624999,0.1089461669921875
879,8.79,8.65478515625e-05,0.008654785156249999,0.0760755615234375
880,8.8,9.60693359375e-05,0.00960693359375,0.08454101562500001
881,8.81,-3.84521484375e-06,-0.000384521484375,-0.00338763427734375
882,8.82,6.97021484375e-05,0.006970214843749999,0.061477294921874995
883,8.83,6.09130859375e-05,0.00609130859375,0.0537862548828125
884,8.84,0.00017852783203125,0.017852783203125,0.157818603515625
885,8.85,2.618408203125e-05,0.002618408203125,0.02317291259765625
886,8.86,4.229736328125e-05,0.004229736328125,0.037475463867187496
887,8.87,7.33642578125e-05,0.007336425781249999,0.0650740966796875
888,8.88,4.229736328125e-05,0.004229736328125,0.037560058593749994
889,8.89,-3.7353515625e-05,-0.0037353515624999997,-0.033207275390625
890,8.9,2.44140625e-06,0.000244140625,0.0021728515625
891,8.91,-8.544921875e-06,-0.0008544921875000001,-0.0076135253906250006
892,8.92,4.5654296875e-05,0.0045654296875,0.0407236328125
893,8.93,5.18798828125e-05,0.00518798828125,0.0463287353515625
894,8.94,4.541015625e-05,0.004541015625,0.0405966796875
895,8.95,0.00010986328125,0.010986328125,0.09832763671875
896,8.96,5.57861328125e-05,0.00557861328125,0.049984375000000004
897,8.97,1.531982421875e-05,0.001531982421875,0.01374188232421875
898,8.98,2.642822265625e-05,0.002642822265625,0.0237325439453125
899,8.99,3.11279296875e-06,0.000311279296875,0.00279840087890625
900,9.0,1.77001953125e-06,0.00017700195312500002,0.001593017578125
901,9.01,2.18505859375e-05,0.00218505859375,0.0196873779296875
902,9.02,-6.65283203125e-06,-0.000665283203125,-0.0060008544921875
903,9.03,-8.551025390625e-05,-0.008551025390625,-0.07721575927734375
904,9.04,-4.119873046875e-05,-0.004119873046875,-0.03724365234375
905,9.05,1.3427734375e-05,0.0013427734375,0.012152099609375
906,9.06,-2.069091796875e-05,-0.0020690917968750003,-0.0187459716796875
907,9.07,2.447509765625e-05,0.002447509765625,0.02219891357421875
908,9.08,6.7138671875e-05,0.006713867187500001,0.060961914062500004
909,9.09,9.7412109375e-05,0.009741210937500001,0.08854760742187501
910,9.1,3.03955078125e-05,0.00303955078125,0.027659912109375
911,9.11,6.378173828125e-05,0.006378173828125,0.05810516357421874
912,9.12,1.947021484375e-05,0.0019470214843750001,0.0177568359375
913,9.13,-1.531982421875e-05,-0.001531982421875,-0.01398699951171875
914,9.14,-3.546142578125e-05,-0.0035461425781249997,-0.0324117431640625
915,9.15,2.972412109375e-05,0.0029724121093749997,0.027197570800781248
916,9.16,6.82373046875e-05,0.006823730468750001,0.06250537109375001
917,9.17,-1.483154296875e-05,-0.001483154296875,-0.01360052490234375
918,9.18,-7.33642578125e-05,-0.007336425781249999,-0.067348388671875
919,9.19,3.131103515625e-05,0.0031311035156250003,0.02877484130859375
920,9.2,-1.953125e-06,-0.0001953125,-0.001796875
921,9.21,-2.294921875e-05,-0.002294921875,-0.02113623046875
922,9.22,-5.804443359375e-05,-0.005804443359375,-0.0535169677734375
923,9.23,-3.2958984375e-05,-0.0032958984375,-0.030421142578125
924,9.24,9.46044921875e-06,0.000946044921875,0.008741455078125
925,9.25,2.47802734375e-05,0.00247802734375,0.0229217529296875
926,9.26,-4.9560546875e-05,-0.0049560546875,-0.04589306640625
927,9.27,-5.401611328125e-05,-0.005401611328125,-0.05007293701171875
928,9.28,-3.765869140625e-05,-0.003765869140625,-0.034947265625
929,9.29,-8.7646484375e-05,-0.0087646484375,-0.08142358398437499
930,9.3,-1.96533203125e-05,-0.00196533203125,-0.018277587890625
931,9.31,-1.446533203125e-05,-0.001446533203125,-0.01346722412109375
932,9.32,-9.02099609375e-05,-0.00902099609375,-0.08407568359375
933,9.33,-4.23583984375e-05,-0.0042358398437499995,-0.0395203857421875
934,9.34,-3.289794921875e-05,-0.0032897949218750003,-0.030726684570312503
935,9.35,-9.521484375e-05,-0.009521484375,-0.08902587890625001
936,9.36,-4.4921875e-05,-0.0044921875,-0.042046875
937,9.37,4.150390625e-05,0.004150390625,0.038889160156250005
938,9.38,-5.255126953125e-05,-0.005255126953125,-0.049293090820312496
939,9.39,6.8359375e-06,0.0006835937500000001,0.0064189453125
940,9.4,-2.880859375e-05,-0.0028808593749999997,-0.027080078124999997
941,9.41,3.143310546875e-05,0.003143310546875,0.02957855224609375
942,9.42,4.2724609375e-06,0.00042724609375000005,0.004024658203125001
943,9.43,1.7333984375e-05,0.0017333984375,0.016345947265624997
944,9.44,8.416748046875e-05,0.008416748046875,0.0794541015625
945,9.45,7.50732421875e-06,0.000750732421875,0.00709442138671875
946,9.46,3.79638671875e-05,0.00379638671875,0.035913818359375
947,9.47,1.715087890625e-05,0.001715087890625,0.01624188232421875
948,9.48,1.25732421875e-05,0.0012573242187499999,0.011919433593749999
949,9.49,4.0283203125e-06,0.00040283203125000003,0.0038228759765625
950,9.5,8.3984375e-05,0.0083984375,0.07978515624999999
951,9.51,4.742431640625e-05,0.004742431640625,0.04510052490234375
952,9.52,0.00014471435546875,0.014471435546875,0.13776806640625
953,9.53,2.691650390625e-05,0.002691650390625,0.02565142822265625
954,9.54,-2.655029296875e-05,-0.002655029296875,-0.0253289794921875
955,9.55,8.7890625e-06,0.0008789062499999999,0.008393554687499999
956,9.56,-4.852294921875e-05,-0.004852294921875,-0.046387939453125
957,9.57,-0.0001112060546875,-0.011120605468750001,-0.1064241943359375
958,9.58,-3.60107421875e-05,-0.00360107421875,-0.034498291015624995
959,9.59,0.00012164306640625,0.012164306640625,0.11665570068359375
960,9.6,1.385498046875e-05,0.001385498046875,0.013300781250000001
961,9.61,8.245849609375e-05,0.008245849609375,0.07924261474609375
962,9.62,8.99658203125e-05,0.00899658203125,0.086547119140625
963,9.63,8.355712890625e-05,0.008355712890625,0.08046551513671875
